Created Shape ID 0 via Manager. Points: 0
Simulation initialized. Seeding particles...
Added Plane: Point(0.00, -5.00, 0.00) Normal(0.00, 1.00, 0.00)
Contact 3: vn=-0.029116, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.043674, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.022646, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 3: vn=-0.022646, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.033969, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.021837, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-1.395053, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.511837, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.522755, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.714511, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.010918, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.016984, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.374240, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.266837, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.357256, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.261378, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.394796, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.365748, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.133418, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.187120, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.369994, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.264107, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.182874, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.197398, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.329452, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.276434, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.132054, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.184997, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.323214, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.230753, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.138217, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.164726, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.280102, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.230715, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.115376, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.161607, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.276965, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.197739, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.115358, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.140051, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.238921, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.196161, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.098870, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.138482, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.236563, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.168895, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.098081, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.119460, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.203908, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.167322, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.084448, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.118281, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.201942, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.144178, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.083661, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.101954, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.174043, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.142802, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.072089, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.100971, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.172372, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.123066, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.071401, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.087021, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.148554, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.121886, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.061533, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.086186, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.147129, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.105044, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.060943, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.074277, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.126799, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.104036, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.052522, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.073565, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.125583, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.089660, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.052018, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.063399, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.108230, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.088800, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.044830, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.062791, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.107192, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.076530, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.044400, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.544115, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.582380, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.075796, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.038265, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.053596, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.091494, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.310322, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.037898, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.291190, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.446351, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.064696, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.155161, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.045747, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.078095, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.300756, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.032348, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.223176, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.373554, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.055221, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.150378, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.039047, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.066658, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.261966, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.027611, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.186777, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.317760, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.047134, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.130983, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.033329, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.056896, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.224371, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.023567, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.158880, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.271066, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.040232, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.112186, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.028448, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.048564, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.191626, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.020116, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.135533, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.231346, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.034340, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.095813, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.024282, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.041452, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.163579, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.017170, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.115673, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.197462, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.029311, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.081790, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.020726, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.035381, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.139626, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.014656, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.098731, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.168544, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.025018, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.069813, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.017691, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.030200, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.119179, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.012509, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.084272, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.143861, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.021355, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.059589, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.015100, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.025777, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.101725, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.010677, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.071931, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.122793, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.018227, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.050863, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.012889, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.022002, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.086828, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.009114, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.551397, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.594811, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.015558, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.043414, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.011001, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.018780, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.319112, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.007779, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.297405, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.456961, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.013280, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.159556, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.009390, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.016030, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.308259, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.006640, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.228481, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.382610, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.011335, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.154129, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.008015, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.013682, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.268370, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.005667, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.191305, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.325490, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.009675, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.134185, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.006841, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.011679, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.229837, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.004837, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.162745, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.277664, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.008258, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.114919, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.005839, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.009968, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.196291, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.004129, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.138832, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.236977, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.007049, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.098146, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.004984, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.008509, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.167562, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.003524, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.118489, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.202269, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.006016, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.083781, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.004254, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.007262, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.143025, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.003008, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.101135, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.172647, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.005135, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.071513, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.003631, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.006199, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.122080, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.002568, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.086324, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.147364, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.004383, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.061040, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.003099, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.005291, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.104202, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.002192, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.073682, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.125783, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.003741, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.052101, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.002646, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.004516, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.088942, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.001871, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.552891, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.597362, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.003193, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.044471, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.002258, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.003855, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.320917, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.001597, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.298681, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.459139, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.002726, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.160458, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.001927, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.003290, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.309799, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.001363, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.229570, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.384469, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.002327, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.154899, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.001645, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.002808, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.269684, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.001163, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.192235, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.327077, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.001986, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.134842, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.001404, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.002397, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.230959, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.000993, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.163538, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.279018, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.001695, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.115480, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.001199, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.002046, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.197249, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.000848, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.139509, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.238134, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.001447, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.098624, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.001023, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.001746, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.168379, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.000723, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.119067, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.203256, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.001235, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.084189, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.000873, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.001491, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.143723, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.000617, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
Contact 3: vn=-0.101628, n=(0.000000, 1.000000, 0.000000), idA=0, idB=-1
Contact 0: vn=-0.173490, n=(0.000000, -1.000000, 0.000000), idA=0, idB=1
Contact 1: vn=-0.001054, n=(0.000000, -1.000000, 0.000000), idA=1, idB=2
Contact 2: vn=-0.071861, n=(0.000000, -1.000000, 0.000000), idA=2, idB=3
